country,City,ClinicName,Latitude,Longitude,Address,Phone Number,Website,name,url
Sweden,Göteborg,Reproduktive medicin Sahlgrenska University Hospital,57.6825617,11.9617181,"Blå stråket 5, 413 45 Göteborg, Sweden",031-342 10 00,http://www.sahlgrenska.se/,Sahlgrenska University Hospital,https://maps.google.com/?cid=16053712697265136509
Sweden,Göteborg,Nordic IVF Göteborg,57.709002,11.980041,"Odinsgatan 10, 411 03 Göteborg, Sweden",031-333 09 70,https://nordicivf.se/goteborg/var-klinik-i-goteborg/,Nordic IVF Göteborg AB,https://maps.google.com/?cid=17555823664718805545
Sweden,Linköping,RMC Linköping University Hospital.,58.4001953,15.6200763,"Universitetssjukhuset, 581 85 Linköping, Sweden",010-103 00 00,,Linköping University Hospital,https://maps.google.com/?cid=6573498123572530753
Sweden,Malmö,Livio Malmö,55.5813163,13.0016724,"Per Albin Hanssons väg 41, 205 12 Malmö, Sweden",040-615 06 00,https://livio.se/livio-fertilitetscentrum-malmo/kontakt/,Livio Malmö,https://maps.google.com/?cid=12939010804204257415
Sweden,Malmö,RMC Malmö University Hospital,55.6158357,12.9855032,"Plan 5, Östra Varvsgatan 11F, 205 02 Malmö, Sweden",040-33 21 64,https://vard.skane.se/skanes-universitetssjukhus-sus/mottagningar-och-avdelningar/reproduktionsmottagning-malmo/,Department of Reproductive Medicine Malmö,https://maps.google.com/?cid=3105388719799798022
Sweden,Malmö,Nordic IVF Malmö,55.5912535,12.9404561,"Geijersgatan 2B, 216 18 Limhamn, Sweden",040-15 00 60,https://nordicivf.se/,Nordic IVF Malmö,https://maps.google.com/?cid=10918235227578413549
Sweden,Örebro,IVF unit Örebro University Hospital,59.2757322,15.2253295,"Södra Grev Rosengatan, 701 85 Örebro, Sweden",019-602 10 00,https://www.regionorebrolan.se/,Örebro University Hospital,https://maps.google.com/?cid=15343720081363767075
Sweden,Stockholm,Livio Kungsholmen,59.3359084,18.02073,"S:t Göransgatan 126, 112 45 Stockholm, Sweden",08-684 572 00,https://livio.se/livio-fertilitetscentrum-kungsholmen/,Livio Kungsholmen,https://maps.google.com/?cid=1815721749460694878
Sweden,Stockholm,"IVF unit Karolinska University Hospital, Huddinge",59.2208538,17.9415563,"Hälsovägen 7, 141 57 Huddinge, Sweden",08-123 875 06,,Reproduktionsmedicin Karolinska,https://maps.google.com/?cid=1808016721829131512
Sweden,Stockholm,IVF unit Sophiahemmet,59.345452,18.0753034,"Valhallavägen 91, 114 28 Stockholm, Sweden",08-20 48 10,http://ivf-gruppen.se/,IVF-gruppen,https://maps.google.com/?cid=1968406661581424379
Sweden,Stockholm,Livio Gärdet,59.349627,18.0932699,"Storängsvägen 10, 115 42 Stockholm, Sweden",08-586 120 00,https://livio.se/livio-fertilitetscentrum-gardet/,Livio Gärdet,https://maps.google.com/?cid=16163078447898244655
Sweden,Stockholm,"Nordic IVF Stockholm, Stockholm IVF",59.3044472,18.0939198,"Hammarby allé 93, 120 63 Stockholm, Sweden",08-420 036 09,https://stockholmivf.se/,Stockholm IVF,https://maps.google.com/?cid=15147965235436883112
Sweden,Umeå,Livio Umeå,63.8204125,20.2969436,"Lasarettsbacken 7, 907 46 Umeå, Sweden",090-200 95 70,https://livio.se/livio-fertilitetscentrum-umea/,IVF clinic Umeå,https://maps.google.com/?cid=11822844858963839957
Sweden,Uppsala,Carl von Linné clinic,59.8453998,17.6386782,"Dag Hammarskjölds Väg 10A, 752 37 Uppsala, Sweden",018-55 00 44,http://www.linne.se/,Carl von Linné Clinic,https://maps.google.com/?cid=10812896041893176135
Sweden,Uppsala,"Reproductive center, Academiska University Hospital",59.8557145,17.6463079,"Kålsängsgränd 10 d, 753 19 Uppsala, Sweden",018-12 80 17,https://cmedical.no/se/kliniker/fertilitet-uppsala-gynhalsan,CMedical Fertilitet GynHälsan,https://maps.google.com/?cid=10481539024052113186
Sweden,Uppsala,Cmedical Fertilitet Gynhälsan,59.8557145,17.6463079,"Kålsängsgränd 10 d, 753 19 Uppsala, Sweden",018-12 80 17,https://cmedical.no/se/kliniker/fertilitet-uppsala-gynhalsan,CMedical Fertilitet GynHälsan,https://maps.google.com/?cid=10481539024052113186
Switzerland,Baden,"Kinderwunschzentrum Baden ""Täfernhof“",47.4503156,8.2915564,"Mellingerstrasse 207, 5405 Baden, Switzerland",056 500 11 11,http://kinderwunschbaden.ch/,Kinderwunschzentrum Baden AG,https://maps.google.com/?cid=5195779693148795390
Switzerland,Basel,Universitäts - Frauenklinik Basel,47.5623187,7.5831437,"Spitalstrasse 21, 4056 Basel, Switzerland",061 265 93 93,https://www.unispital-basel.ch/frauenklinik,Universitätsspital Basel Frauenklinik,https://maps.google.com/?cid=5632662814156434618
Switzerland,Basel,Kinderwunschzentrum Regio Basel,47.5597552,7.5880592,"Schifflände 3, 4051 Basel, Switzerland",061 261 44 03,https://www.kinderwunschzentrum-basel.ch/en/about-us,Erika Ocon,https://maps.google.com/?cid=10055401096193513843
Switzerland,Basel,Fertilitas,47.5546525,7.5833405,"Leimenstrasse 15, 4051 Basel, Switzerland",061 274 16 60,http://www.fertilitas.ch/,FERTILITAS IVF-ICSI AG*,https://maps.google.com/?cid=15265193351614297537
Switzerland,Bellinzona,Endomed,46.189058,9.020551,"Via Giovanni Nizzola 1, 6500 Bellinzona, Switzerland",091 835 46 00,https://yellow.local.ch/d/yJx47t5F2KUthtXF0pJcnA,Endomed SA,https://maps.google.com/?cid=17123956722847128711
Switzerland,Bern,Kinderwunschzentrum Inselspital Bern,46.9486415,7.4225132,"Theodor-Kocher-Haus, Friedbühlstrasse 19, 3010 Bern, Switzerland",031 632 10 10,http://www.frauenheilkunde.insel.ch/,Department of Obstetrics Hospital Bern,https://maps.google.com/?cid=18162207831924425170
Switzerland,Bern,IVF-Team Lindenhofspital,46.958269,7.427618,"Bremgartenstrasse 117, 3001 Bern, Switzerland",031 300 88 11,https://www.lindenhofgruppe.ch/de/,Lindenhofspital,https://maps.google.com/?cid=16716429355233374366
Switzerland,Bern,,46.9570335,7.4450634,"Lorrainestrasse 32, 3013 Bern, Switzerland",031 558 28 86,https://restaurant-namsan.ch/,Namsan Restaurant,https://maps.google.com/?cid=3155213716968267857
Switzerland,Biel,Care - Centrum für assistierte Reproduktionsmedizin und gynäkologische Endokrinologie,47.1385232,7.2439584,"Rüschlistrasse 9, 2502 Biel, Switzerland",032 499 09 09,,CARE. Centrum für Assistierte Reproduktionsmedizin und gynäk. Endokrinologie,https://maps.google.com/?cid=229026308322612863
Switzerland,Chur,Kinderwunschzentrum Fontana,46.8613648,9.5417735,"Lürlibadstrasse 118, 7000 Chur, Switzerland",081 254 81 11,https://www.ksgr.ch/standort-fontana,"Kantonsspital Graubünden, Standort Fontana / Frauenklinik Fontana",https://maps.google.com/?cid=1899770169214966395
Switzerland,Freiburg,Centre de Procréation médiclement assistée,46.8036915,7.158205,"Rue la Grand-Fontaine 50, 1700 Fribourg, Switzerland",026 305 29 55,https://www.fr.ch/cfss,Centre fribourgeois de santé sexuelle,https://maps.google.com/?cid=1816224851810992781
Switzerland,Genève,: Ferti Genève (Centre PMA Clinique Générale Beaulieu-UNILABS,46.1885171,6.1618819,"Chem. de Beau-Soleil 20, 1206 Genève, Switzerland",022 839 55 55,https://www.swissmedical.net/fr/hopitaux/generale-beaulieu?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,Clinique Générale Beaulieu,https://maps.google.com/?cid=9793541347422429599
Switzerland,Genève,Hôpitaux Universitaire de Genève),46.1936197,6.1491603,"Rue Gabrielle-Perret-Gentil 4, 1205 Genève, Switzerland",022 372 33 11,http://www.hug.ch/,Hôpitaux Universitaires de Genève (HUG),https://maps.google.com/?cid=8148870844400583745
Switzerland,Genève,Centre Clinique des Grangettes,46.2000473,6.1820144,"Chem. des Grangettes, 1224 Chêne-Bougeries, Switzerland",022 305 01 11,https://www.hirslanden.ch/fr/clinique-des-grangettes/home.html?y_source=1_Mjc4OTkwNDQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,Hirslanden Clinique des Grangettes,https://maps.google.com/?cid=6968049245009018513
Switzerland,Genève,BabyImpulse (Centre Clinique des Grangettes,46.1998746,6.181907,"Chem. des Grangettes 7, 1224 Chêne-Bougeries, Switzerland",022 305 07 10,http://www.babyimpulse.ch/,Babyimpulse,https://maps.google.com/?cid=12181233849205846070
Switzerland,Genève,Medixy),46.229505,6.068111,"Av. Jacob-Daniel-Maillard 1, 1217 Meyrin, Switzerland",022 719 66 56,http://www.medixy.ch/,Medixy,https://maps.google.com/?cid=13809556457692004811
Switzerland,Kreuzlingen,Milagro,47.6495447,9.1744646,"Hauptstrasse 54, 8280 Kreuzlingen, Switzerland",071 672 46 46,https://www.milagro.ch/,milagro – Kinderwunsch- & IVF-Zentrum,https://maps.google.com/?cid=8249468921533114067
Switzerland,Lausanne,Centre de procréation médicalement assistée (CPMA),46.5217076,6.6248978,"Rue de la Vigie 5, 1003 Lausanne, Switzerland",021 321 15 80,https://www.cpma.ch/,Cpma,https://maps.google.com/?cid=8688399532934156092
Switzerland,Lausanne,Unité de Médecine de la Reproduction et d’Endocrinologie gynécologique - CHUV,46.5263917,6.6430487,"Avenue Pierre-Decker 2 Bâtiment de la Maternité (Niveau 02, Av. Pierre-Decker 2, 1011 Lausanne, Switzerland",021 314 32 76,https://www.chuv.ch/fr/fertilite/umr-home,Medicine Of The Fertility And Endocrinology Gynecological Du Chuv,https://maps.google.com/?cid=9650450621494032739
Switzerland,Locarno,Centro Cantonale di Fertilità,46.168761,8.7913086,"Via dell'Ospedale 1, 6600 Locarno, Switzerland",091 811 45 38,https://www.eoc.ch/specialita/ginecologia-e-maternita/medicina-della-fertilita.html#sec-ancontatti,Centro Cantonale di Fertilità EOC,https://maps.google.com/?cid=13875204988258413796
Switzerland,Lugano,ProCrea,45.9995981,8.9458654,"Via Clemente Maraini 8, 6900 Lugano, Switzerland",091 924 55 55,http://www.nextfertilityprocrea.ch/,Next Fertility ProCrea - Centro Internazionale di Procreazione Assistita,https://maps.google.com/?cid=14699698896796169201
Switzerland,Luzern,Kinderwunschzentrum Kantonsspital Luzern,47.058275,8.296336,"Luzerner Kantonsspital Luzern, Spitalstrasse, 6000 Luzern 16, Switzerland",041 205 35 10,https://www.luks.ch/standorte/standort-luzern/frauenklinik,Women's Hospital Kantonsspital Luzern,https://maps.google.com/?cid=10952277529781170473
Switzerland,Luzern,Kinderwunschzentrum Klinik St. Anna Hirslanden,47.0582326,8.3261359,"Sankt-Anna-Strasse 32, 6006 Luzern, Switzerland",041 208 31 31,https://www.hirslanden.ch/de/klinik-st--anna/centers/kinderwunsch-hirslanden.html,KinderwunschZentrum - Klinik St. Anna,https://maps.google.com/?cid=10228080258607036747
Switzerland,Olten,Fertisuisse,47.349077,7.908033,"Tannwaldstrasse 2, 4600 Olten, Switzerland",062 287 20 00,http://www.fertisuisse.ch/,fertisuisse Olten,https://maps.google.com/?cid=16990932808561923480
Switzerland,St Gallen,FIORE- Fachinstitut für Reproduktionsmedizin und gynäkologische Endokrinologie,47.439836,9.409653,"Rorschacher Str. 267, 9016 St. Gallen, Switzerland",071 280 17 71,https://www.fiorelab.ch/,fiore LAB AG,https://maps.google.com/?cid=17378045605521255110
Switzerland,Schwyz,Kopelli Klinik,47.2013315,8.7805896,"Churerstrasse 54, 8808 Pfäffikon, Switzerland",055 415 88 88,https://kinderwunsch-klinik.ch/,Kopelli Klinik,https://maps.google.com/?cid=10677857239545806952
Switzerland,Zürich,GYN-A.R.T. AG,47.393777,8.5122194,"Hardturmstrasse 130, 8005 Zürich, Switzerland",044 446 60 60,http://www.gynart.ch/,Gyn A.R.T. AG,https://maps.google.com/?cid=4064538383640837259
Switzerland,Zürich,Kinderwunschzentrum Universitätsspital Zürich,47.3791564,8.5504966,"Frauenklinikstrasse 10, 8091 Zürich, Switzerland",044 255 50 07,https://www.usz.ch/kinderwunsch/,Kinderwunschzentrum USZ,https://maps.google.com/?cid=15927886176589085941
Switzerland,Zürich,Gyné Invitro,47.3197663,8.5799318,"Praxis und Tagesklinik, Kohlrainstrasse 10, 8700 Küsnacht, Switzerland",044 202 64 40,http://www.gyne-invitro.ch/,Dr. Singer IVF GYNE INVITRO,https://maps.google.com/?cid=5912843246789061361
Switzerland,Zürich,OVA - IVF Clinic Zürich,47.391364,8.518202,"Hardturmstrasse 11, 8005 Zürich, Switzerland",044 735 66 00,http://www.ova-ivf.ch/,OVA IVF Clinic Zurich,https://maps.google.com/?cid=6469897596759045143
Switzerland,Zürich,360 Grad Kinderwunsch Zentrum,47.366185,8.5484203,"Goethestrasse 24, 8001 Zürich, Switzerland",044 392 11 11,https://360grad.ch/,360 Fertility Center Zurich,https://maps.google.com/?cid=2363781252229319797
Switzerland,Zürich,Admira Kinderwunschzentrum,47.5052179,8.7253648,"Brunngasse 6, 8400 Winterthur, Switzerland",052 224 60 70,http://www.admira.ch/,Admira Kinderwunschzentrum,https://maps.google.com/?cid=4038742150047157674
The Netherlands,Amsterdam,Academisch Medisch Centrum,52.2952164,4.9576396,"Meibergdreef 9, 1105 AZ Amsterdam, Netherlands",020 566 9111,https://www.amsterdamumc.nl/,"Amsterdam UMC, locatie AMC",https://maps.google.com/?cid=508901693264556403
The Netherlands,Amsterdam,Vrije universiteit Medisch Centrum,52.3346104,4.8598083,"De Boelelaan 1117, 1081 HV Amsterdam, Netherlands",020 444 4444,https://www.amsterdamumc.nl/nl/locatie-vumc/adres.htm,VU University Medical Center,https://maps.google.com/?cid=402416806649449966
The Netherlands,Elsendorp,Nij Geertgen,51.5781533,5.767801,"Ripseweg 9, 5424 SM Elsendorp, Netherlands",0492 366 634,https://www.nijgeertgen.nl/,Nij Geertgen - Center for Fertility,https://maps.google.com/?cid=14750455015431591495
The Netherlands,Groningen,Universitair Medisch Centrum Groningen,53.220974,6.5770261,"Hanzeplein 1, 9713 GZ Groningen, Netherlands",050 361 6161,https://www.umcg.nl/,University Medical Center Groningen,https://maps.google.com/?cid=2675988550288416949
The Netherlands,Hengelo,Fertiliteitskliniek Twente,52.2838498,6.7768662,"Demmersweg 66, 7556 BN Hengelo, Netherlands",074 255 4090,https://www.fertiliteitskliniektwente.nl/,Fertility Clinic Twente BV,https://maps.google.com/?cid=11470249719623201441
The Netherlands,Leiden,Leids Universitair Medisch Centrum,52.1660315,4.4785036,"Albinusdreef 2, 2333 ZA Leiden, Netherlands",071 526 9111,https://www.lumc.nl/,Leiden University Medical Center (LUMC),https://maps.google.com/?cid=15987187756002455274
The Netherlands,Leiderdorp,Medisch Centum Kinderwens,52.1552888,4.5417932,"Simon Smitweg 16, 2353 GA Leiderdorp, Netherlands",071 581 2300,https://tfp-fertility.com/nl-nl/tfp-mc-kinderwens-leiderdorp?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=gmb&utm_content=ldp,Medisch Centrum Kinderwens,https://maps.google.com/?cid=14075223994991505910
The Netherlands,Maastricht,Universitair Medisch Centrum Maastricht,50.8352778,5.7147222,"P. Debyelaan 25, 6229 HX Maastricht, Netherlands",043 387 6543,http://www.mumc.nl/,Maastricht UMC+,https://maps.google.com/?cid=6594175130543687608
The Netherlands,Nijmegen,Universitair Medisch Centrum Nijmegen,51.8234259,5.8613923,"Geert Grooteplein Zuid 10, 6525 GA Nijmegen, Netherlands",024 361 1111,https://www.radboudumc.nl/,Radboud University Medical Center,https://maps.google.com/?cid=11482617004634779820
The Netherlands,Rotterdam,Erasmus Medical centre,51.91093,4.468131,"Dr. Molewaterplein 40, 3015 GD Rotterdam, Netherlands",010 704 0704,https://www.erasmusmc.nl/,Erasmus University Medical Center,https://maps.google.com/?cid=9552435539604082662
The Netherlands,Tilburg,Elisabeth Twee Steden Ziekenhuis,51.5399837,5.1042333,"Hilvarenbeekse Weg 60, 5022 GC Tilburg, Netherlands",013 221 0000,http://www.etz.nl/,St. Elisabeth Hospital,https://maps.google.com/?cid=10070973471884130561
The Netherlands,Utrecht,Universitair Medisch Centrum Utrecht,52.0858554,5.1795793,"Heidelberglaan 100, 3584 CX Utrecht, Netherlands",088 755 5555,http://www.umcutrecht.nl/,UMC Utrecht,https://maps.google.com/?cid=6302993077304172676
The Netherlands,Voorburg,Reiner de Graaf Groep,52.0612837,4.3502587,"Fonteynenburghlaan 7, 2275 CX Voorburg, Netherlands",070 340 1100,https://reinierdegraaf.nl/,Behandelcentrum Voorburg (Reinier de Graaf),https://maps.google.com/?cid=12097518827862117231
The Netherlands,Wolvega,Nij Barrahûs,52.885803,5.999742,"Heerenveenseweg 99B, 8471 ZA Wolvega, Netherlands",0561 610 030,https://www.nijbarrahus.nl/,Nij Barrahûs | Fertiliteitskliniek,https://maps.google.com/?cid=11600067521592658139
The Netherlands,Zwolle,Isala,52.5136567,6.123648,"Dokter van Heesweg 2, 8025 AB Zwolle, Netherlands",088 624 5000,http://www.isala.nl/,Isala Zwolle,https://maps.google.com/?cid=6095998680665143758
Turkey,Adana,"Baskent University, Adana, Dr. Turgut Noyan Application and Research Center,",37.0079459,35.3236393,"Gazipaşa, Baraj Cad. No:5, 01140 Seyhan/Adana, Türkiye",(0322) 458 68 68,https://adana.baskenthastaneleri.com/tr/merkezlerimiz/seyhan-baskent-hastanesi,Başkent Üniversitesi Seyhan Hastanesi,https://maps.google.com/?cid=17914301537664190221
Turkey,Ankara,"University of Health Sciences Ankara Etlik Zubeyde Hanim Obstetrics and Gynecology Health Application and Research Center, Hacettepe University Faculty of Medicine IVF Unit, Ankara University Faculty of Medicine Reproductive Health Diagnosis Treatment and Application Center, Anatolia IVF and Women's Health Center, Private Ankara IVF Center, Gazi University Faculty of Medicine IVF Unit, Gen-Art IVF Women's Health and Reproductive Biotechnology Center",39.9645503,32.8401162,"Varlık, Etlik Cd No:55 06010, 06010 Yenimahalle/Ankara, Türkiye",(0312) 567 40 00,https://ezheah.saglik.gov.tr/,Etlik Zübeyde Hanım Kadın Hastalıkları Eğitim ve Araştırma Hastanesi,https://maps.google.com/?cid=13803685016792905672
Turkey,Antalya,"Akdeniz University Faculty of Medicine IVF Unit, Gelecek IVF Center,",36.917503,30.67504,"Kanal, Halide Edip Cd. No:3, 07080 Kepez/Antalya, Türkiye",444 7 949,http://www.antalyatupbebek.com.tr/,Antalya IVF,https://maps.google.com/?cid=17430029617186225023
Turkey,Bursa,"Uludag University Faculty of Medicine IVF Unit, Eurofertil IVF Center,",40.1934923,29.06917,"Hacı İlyas, Kıbrıs Şehitleri Cd. No:16/A, 16220 Osmangazi̇/Bursa, Türkiye",(0224) 251 50 00,https://www.bebekistiyorum.com/,Bursa EUROFERTIL Tüp Bebek Merkezi,https://maps.google.com/?cid=7048138049372366931
Turkey,Denizli,"Private Health Hospital,",37.780755,29.069523,"Muratdede, Karcı Yolu No:57, 20010 Denizli Merkezefendi/Denizli, Türkiye",444 5 556,http://www.tekdenhastaneleri.com/#!/2/hastanelerimiz/ozel-denizli-tekden-hastanesi,Denizli Private Hospital Tekden,https://maps.google.com/?cid=15026622854211795329
Turkey,Istanbul,"Bahceci Health Group, Acibadem Health Group, Vehbi Koc Foundation Health Institutions (Koc University Reproductive Medicine and IVF Center, American Hospital Reproductive Medicine and IVF Center), Istanbul University Faculty of Medicine IVF Unit,",41.0548706,28.9959411,"Fulya, Fulya Sk. No:3, 34365 Şişli/İstanbul, Türkiye",,,Bahceci Fertility,https://maps.google.com/?cid=15330260721683266902
Turkey,Izmir,Tepecik Training and Research Hospital IVF Unit,38.4230722,27.1659604,"Yenişehir, Gaziler Cd No:468, 35020 Konak/İzmir, Türkiye",(0232) 469 69 69,http://tepecikeah.saglik.gov.tr/,Tepecik Hospital,https://maps.google.com/?cid=2501095505514117219
Ukraine,Chernivtsi,Medical center of infertility treatment,48.2792015,25.9447345,"Vladyslava Trepka St, 1А, Chernivtsi, Chernivets'ka oblast, Ukraine, 58000",066 630 4050,http://ivf.ua/,"Medytsynskyy Tsentr ""Yuzʹko""",https://maps.google.com/?cid=9443491624289676247
Ukraine,Dnipro,“Intersono” LTD,,,,,,,
Ukraine,Dnipro,«Medical Plaza»,48.4318567,35.0125568,"Oleksandra Polia Ave, 141А, Dnipro, Dnipropetrovs'ka oblast, Ukraine, 49055",0800 330 005,https://medicalplaza.ua/,Medical Plaza - медицинский центр (частная клиника),https://maps.google.com/?cid=1595660380682644485
Ukraine,Dnipro,LTD «Aurora IVF»,48.5297945,35.0216725,"Festyval'nyi Ln, 5, Dnipro, Dnipropetrovs'ka oblast, Ukraine, 49000",098 504 0303,https://aurora-ivf.com.ua/,"Медичний центр АВРОРА ДРТ: Гінeкoлoг, У3Д, ЕKЗ, Лop, Пeдіaтp, Уролог, Нeвpoлoг лівий бepeг",https://maps.google.com/?cid=12739533637614598390
Ukraine,Ivano-Frankivsk,Precarpacian Centre of Reproductive Medicine,48.915419,24.7057664,"вул. Чорновола 49, Viacheslava Chornovola St, 51г, Ivano-Frankivs'k, Ivano-Frankivs'ka oblast, Ukraine, 76000",0342 750 864,https://eco-baby.com.ua/,Державний заклад “Прикарпатський центр репродукції людини” МОЗ України,https://maps.google.com/?cid=16129570354550371217
Ukraine,Ivano-Frankivsk,Clinic of Reproductive Medicine Extramed,48.925969,24.7159232,"Vasyliyanok St, 15, Ivano-Frankivs'k, Ivano-Frankivs'ka oblast, Ukraine, 76000",050 822 2121,http://www.ekstramed.com.ua/,Клініка репродуктивної медицини «Екстрамед»,https://maps.google.com/?cid=12665238216335196061
Ukraine,Ivano-Frankivsk,Medical Reproductive Health Centre Damia,48.915419,24.7057664,"вул. Чорновола 49, Viacheslava Chornovola St, 51г, Ivano-Frankivs'k, Ivano-Frankivs'ka oblast, Ukraine, 76000",0342 750 864,https://eco-baby.com.ua/,Державний заклад “Прикарпатський центр репродукції людини” МОЗ України,https://maps.google.com/?cid=16129570354550371217
Ukraine,Kharkiv,Academician V.I.Grishchenko Clinic for Reproductive Medicine,49.988856,36.214987,"вулиця Благовіщенська, 25, Харків, Kharkiv, Kharkivs'ka oblast, Ukraine, 61000",050 393 0101,,Клініка репродуктивної медицини імені академіка В.І. Грищенка,https://maps.google.com/?cid=3687654532251810725
Ukraine,Kharkiv,“ART-clinic”,49.977832,36.248831,"Aerokosmichnyi Ave, 38Б, Kharkiv, Kharkivs'ka oblast, Ukraine, 61000",057 751 2323,http://artclinic.com.ua/,АРТ-Клиника Репродуктивной Медицины,https://maps.google.com/?cid=6607638232040577337
Ukraine,Kharkiv,LTD “Sana-med”,49.9992485,36.2412147,"Пушкінська вул, 43, Kharkiv, Kharkivs'ka oblast, Ukraine, 61002",057 706 3025,,Sana,https://maps.google.com/?cid=11339322629067330481
Ukraine,Kharkiv,"State institution “Ukrainian medical center of obstetrics, gynecology and reproductology of Ministry of public health of Ukraine”",49.9447418,36.1621494,"Tymiryazjeva St, 10, Kharkiv, Kharkivs'ka oblast, Ukraine, 61020",057 376 2149,,"Medical Center of Obstetrics, Gynecology and Reproduction",https://maps.google.com/?cid=6182272160917156497
Ukraine,Khmelnytskyi,Olena Vavrynchuk Reproductive Clinic,49.432603,27.000202,"Zarichanska St, 3/2, Khmel'nyts'kyi, Khmel'nyts'ka oblast, Ukraine, 29000",096 336 3333,,Reproduktyvna Klinika Oleny Vavrynchuk,https://maps.google.com/?cid=11642918093933830503
Ukraine,Kyiv,“Mother and Child” clinic,50.5093906,30.4540177,"Makiivska St, 8, Kyiv, Ukraine, 04082",0800 201 230,https://mdclinics.com.ua/,Mother and Child,https://maps.google.com/?cid=14190711467846953399
Ukraine,Kyiv,A.A. Partners,50.4690193,30.5214072,"Spaska St, 31Б, Kyiv, Ukraine, 04070",044 377 7364,https://anderson.partners/,Anderson Partners,https://maps.google.com/?cid=2810791478802377432
Ukraine,Kyiv,“Rodynne dzherelo” Clinic,50.440595,30.504842,"вулиця Паньківська, 2, офіс 3, Kyiv, Ukraine, 01033",050 353 2112,http://dzherelo-zhyttia.org/,"Tsentr Medyko-Psykholohichnoyi Dopomohy ""Dzherelo Zhyttya""",https://maps.google.com/?cid=7541425016720428529
Ukraine,Kyiv,NADIYA Clinic of Reproductive Medicine,50.4238407,30.4711363,"Maksyma Kryvonosa St, 19a, Kyiv, Ukraine, 03037",067 522 4209,https://ivf.com.ua/ua/,Klinika Reproduktyvnoyi Medytsyny Nadiya,https://maps.google.com/?cid=18026260397899226243
Ukraine,Kyiv,Isida IVF clinic,50.4336916,30.4135546,"bulvar Vatslava Havela, 65, Kyiv, Ukraine, 02000",044 455 8814,http://isida-ivf.com/,ISIDA IVF,https://maps.google.com/?cid=16386222197482263761
Ukraine,Kyiv,“Victoria” Reproductive Genetics Clinic,50.4231718,30.4799149,"Солом'янська, 20В, Kyiv, Ukraine, 02000",067 433 8946,https://vittoriavita.com/,VittoriaVita - Surrogacy Motherhood Center in Ukraine,https://maps.google.com/?cid=10097998437029580794
Ukraine,Kyiv,Clinic of reproductive technologies USIR SNMAPE,50.4231368,30.4664682,"Lobanovskyi Ave, 17, Kyiv, Ukraine, 03037",073 228 5757,https://icsi.clinic/,ICSI CLINIC клініка репродуктивного здоров'я,https://maps.google.com/?cid=4464258149593585534
Ukraine,Kyiv,LTD “Institute of Reproductive Medicine”,50.452035,30.44654,"Vadyma Hetmana St, 3, Kyiv, Ukraine, 03057",095 773 9238,http://www.icmed.com.ua/,Institute of Clinical Medicine,https://maps.google.com/?cid=5997326486786345001
Ukraine,Kyiv,Institute of Genetic Reproduction,50.3548805,30.4819,"Akademika Zabolotnoho St, 150, Kyiv, Kyivs'ka oblast, Ukraine, 03680",044 526 1169,http://www.imbg.org.ua/uk/,Institute of Molecular Biology and Genetics,https://maps.google.com/?cid=1143917432199153860
Ukraine,Kyiv,“Biotexcom” LTD,50.4687642,30.4935851,"Kniazia Volodymyra Monomakha St, 2/6, Kyiv, Ukraine, 04107",0800 750 911,,Biotexcom,https://maps.google.com/?cid=11724933744282840785
Ukraine,Kyiv,Medical Cneter “Nativita”,50.5105192,30.449741,"Vyshhorodska St, 45а, 6, Kyiv, Ukraine, 04114",096 390 8485,https://nativita.kyiv.ua/,"Medical Center ""Nativita""",https://maps.google.com/?cid=6749718916568847272
Ukraine,Kyiv,Institute for Family Planning,50.4698407,30.4739318,"Platona Maiborody St, 8, Kyiv, Ukraine, 04050",044 500 1050,https://ipf.ua/,Family Planning Center IPF,https://maps.google.com/?cid=3375763020678602008
Ukraine,Kyiv,Center for Reproductive Medicine “MATERI CLINIC”,50.5092277,30.5097808,"Volodymyra Ivasiuka Ave, 16, Kyiv, Ukraine, 04210",044 411 9754,https://kmcrpm.itmed.org/,Kyiv City Center for Reproductive Medicine,https://maps.google.com/?cid=10456664138039285414
Ukraine,Kyiv,"LTD ""Mini-EKZ Center""",50.467838,30.5082579,"Shchekavytska St, 7/10, Kyiv, Ukraine, 04071",044 332 8158,https://mini-eco.com/,Mini-Eko Tsentr,https://maps.google.com/?cid=7741067333472142632
Ukraine,Kyiv,LTD “Academiс medical center”,50.4465884,30.5140189,"Volodymyrska St, 51-53, Kyiv, Ukraine, 02000",044 490 7600,https://amcenters.com/en/kyiv,American Medical Centers Kyiv,https://maps.google.com/?cid=12444449587117914202
Ukraine,Kyiv,"Medical Center “IVF Laboratory”, LTD “Sana-Med Kiev”",50.4231368,30.4664682,"Lobanovskyi Ave, 17, Kyiv, Ukraine, 03037",073 228 5757,https://icsi.clinic/,ICSI CLINIC клініка репродуктивного здоров'я,https://maps.google.com/?cid=4464258149593585534
Ukraine,Kyiv,Kyiv City Center for Reproductive and Perinatal Medicine,50.5092277,30.5097808,"Volodymyra Ivasiuka Ave, 16, Kyiv, Ukraine, 04210",044 411 9754,https://kmcrpm.itmed.org/,Kyiv City Center for Reproductive Medicine,https://maps.google.com/?cid=10456664138039285414
